Passenger ID,Longest Run
3121,9
5161,9
5005,9
2580,9
4435,9
8204,9
2146,9
670,9
9672,9
829,9
9443,9
174,9
11171,9
10368,9
2723,9
7064,9
1914,9
5486,9
10022,9
2227,9
4371,9
782,9
4266,9
709,9
11699,9
11613,9
885,9
5476,9
6583,9
7326,9
5723,9
5056,9
5903,9
4198,9
2082,9
8165,9
4137,9
1475,9
320,9
3809,9
1366,9
10559,9
2825,9
5269,9
2136,9
1703,9
4467,9
5797,9
2957,9
3891,9
52,9
1055,9
3204,9
10326,9
4546,9
3976,9
2328,9
2916,9
11667,9
9067,9
13696,9
4692,9
10486,9
785,9
4415,9
2755,9
5910,9
110,9
6749,9
13651,9
2444,9
1860,9
8951,9
3148,9
13636,9
7652,9
3542,9
11812,9
3749,9
5182,9
1191,9
3744,9
12578,9
6519,9
5706,9
1059,9
2745,9
6071,9
6010,9
11183,9
9800,9
5605,9
8389,9
13456,9
6905,9
6396,9
4194,9
6951,9
5604,9
1479,9
4492,9
969,9
1572,9
770,9
4317,9
9362,9
3734,9
7560,9
8703,9
10945,9
10117,9
4793,9
11716,9
7633,9
4771,9
7509,9
10764,9
9712,9
7733,9
6364,9
8293,9
10025,9
6983,9
9636,9
2222,9
1489,9
5957,9
7268,9
756,9
9283,9
1664,9
7894,9
3199,9
2105,9
7175,9
7818,9
9225,9
7104,9
11577,9
6410,9
6135,9
6745,9
4815,9
238,9
2925,9
8659,9
12204,9
2291,9
5311,9
4871,9
1960,9
10378,9
5761,9
8759,9
6438,9
12041,9
5259,9
9779,9
7899,9
766,9
7036,9
8595,9
10442,9
9970,9
8977,9
692,9
2190,9
7381,9
5370,9
10238,9
7004,9
5648,9
1072,9
453,9
132,9
1622,9
6347,9
3157,9
1526,9
10057,9
10350,9
3955,9
4038,9
1405,9
11954,9
3588,9
1697,9
507,9
312,9
13838,9
10523,9
6474,9
8867,9
2954,9
2922,9
3151,9
233,9
452,9
6529,9
5157,9
11897,9
512,9
6560,9
6020,9
2574,9
7286,9
7725,9
11307,9
4531,9
8365,9
5443,9
2164,9
810,9
8959,9
10374,9
6884,9
2790,9
2660,9
1636,9
4925,9
7110,9
7735,9
3679,9
1163,9
8513,9
1723,9
894,9
8211,9
6122,9
7703,9
8091,9
952,9
5579,9
7881,9
5455,9
7710,9
4344,9
8910,9
3989,9
3371,9
5470,9
2937,9
11003,9
7640,9
5754,9
3816,9
2150,9
1370,9
9745,9
165,9
815,9
3339,9
9993,9
9177,9
8746,9
10330,9
3269,9
10756,9
9217,9
8371,9
10808,9
8503,9
3198,9
9586,9
3349,9
7503,9
6708,9
1296,9
3718,9
4553,9
7625,9
6143,9
2609,9
7545,9
1079,9
7934,9
4417,9
6402,9
2211,9
5858,9
11284,9
2492,9
9613,9
9885,9
12020,9
4732,9
12228,9
1291,9
9829,9
4027,9
285,9
10716,9
5854,9
8471,9
3699,9
9493,9
8068,9
2840,9
5609,9
5145,9
8545,9
5238,9
3862,9
5345,9
5635,9
12506,9
1970,9
10566,9
2692,9
6235,9
11057,9
9576,9
388,9
2631,9
3632,9
10771,9
8662,9
3941,9
10880,9
989,9
3087,9
10203,9
471,9
2798,9
3141,9
10107,9
1028,9
4301,9
8835,9
13682,9
3179,9
1182,9
1461,9
5992,9
9714,9
3596,9
686,9
10620,9
2053,9
4191,9
4513,9
489,9
6763,9
2108,9
1446,9
7059,9
4867,9
2666,9
1889,9
1612,9
679,9
6271,9
3294,9
7821,9
5387,9
8159,9
8230,9
12600,9
3703,9
2968,9
997,9
7948,9
2450,9
9348,9
515,9
2519,9
2681,9
1451,9
4068,9
4970,9
13839,9
5498,9
9581,9
12004,9
1050,9
911,9
9932,9
2497,9
10455,9
10401,9
5683,9
8587,9
8775,9
1599,9
13731,9
7123,9
6784,9
10180,9
3109,9
4689,9
9942,9
3162,9
1759,9
4361,9
10349,9
6171,9
8127,9
7193,9
1434,9
343,9
1991,9
8614,9
10597,9
1086,9
2761,9
4567,9
7721,9
4782,9
9964,9
12891,9
4476,9
1712,9
7414,9
3592,9
6812,9
12486,9
10503,9
9171,9
11559,9
7476,9
4036,9
1167,9
10359,9
5513,9
13105,9
9562,9
718,9
4572,9
11120,9
10862,9
12389,9
412,9
10683,9
430,9
4380,9
4872,9
8095,9
6824,9
5359,9
8195,9
3257,9
3607,9
7742,9
10310,9
1273,9
7753,9
45,9
8112,9
5608,9
8771,9
3738,9
1595,9
3523,9
5016,9
689,9
4269,9
9974,9
2524,9
4453,9
6140,9
4786,9
7860,9
5720,9
8015,9
562,9
3187,9
2727,9
2970,9
191,9
3234,9
5395,9
4159,9
10963,9
7073,9
12210,9
3758,9
3266,9
2568,9
1388,9
5612,9
12862,9
8777,9
11729,9
6898,9
1701,9
8581,9
4590,9
1520,9
3404,9
2695,9
3599,9
4251,9
4526,9
1669,9
4127,9
3964,9
10034,9
9125,9
6937,9
10393,9
8841,9
3651,9
3695,9
11502,9
11201,9
5148,9
4764,9
10130,9
7924,9
8059,9
7347,9
3700,9
4060,9
5449,9
3619,9
7658,9
4640,9
8656,9
7843,9
5432,9
2319,9
10989,9
7741,9
764,9
4716,9
8042,9
6024,9
5071,9
5143,9
6942,9
7594,9
5671,9
6613,9
3251,9
2229,9
2415,9
1011,9
6815,9
6866,9
4914,9
2257,9
2284,9
1933,9
4601,9
12354,9
7001,9
4139,9
737,9
9146,9
3197,9
8986,9
4073,9
1043,9
5093,9
98,9
4300,9
9789,9
10115,9
6460,9
9302,9
2824,9
811,9
4401,9
7768,9
1080,9
7699,9
4445,9
2605,9
10397,9
10253,9
103,9
4569,9
9174,9
8661,9
1993,9
4028,9
2261,9
5439,9
594,9
6974,9
1162,9
12111,9
3165,9
4181,9
9756,9
1149,9
5318,9
8372,9
5466,9
9862,9
5180,9
6847,9
7450,9
10985,9
2278,9
6553,9
1381,9
2842,9
12551,9
11521,9
10467,9
9873,9
6589,9
6345,9
399,9
5742,9
1474,9
5931,9
1699,9
3627,9
959,9
636,9
695,9
7002,9
1445,9
4085,9
2064,9
12373,9
11607,9
12497,9
1000,9
9871,9
5725,9
10424,9
8441,9
2101,9
1726,9
9033,9
7558,9
1102,9
505,9
438,9
11193,9
5139,9
241,9
9150,9
8763,9
9894,9
12557,9
8035,9
6736,9
10762,9
7172,9
9097,9
5538,9
10322,9
7117,9
7896,9
5886,9
3576,9
4868,9
7571,9
1467,9
680,9
7298,9
4598,9
548,9
7447,9
8804,9
3672,9
8099,9
7539,9
1684,9
10449,9
4319,9
7151,9
6056,9
2927,9
3975,9
4566,9
2256,9
2597,9
5710,9
355,9
8020,9
3571,9
6202,9
10653,9
4749,9
5047,9
6069,9
7026,9
557,9
1770,9
580,9
11045,9
3315,9
7635,9
9926,9
12088,9
10476,9
705,9
5111,9
8466,9
11275,9
3214,9
7956,9
8598,9
5748,9
7159,9
5171,9
4534,9
3462,9
8128,9
9061,9
11594,9
2175,9
9499,9
5079,9
7618,9
4324,9
9473,9
11225,9
8039,9
3246,9
4522,9
10048,9
673,9
1987,9
6981,9
9281,9
11027,9
331,9
6912,9
8808,9
3475,9
12001,9
3823,9
2128,9
5203,9
5995,9
1317,9
338,9
8327,9
1658,9
2486,9
951,9
2599,9
8644,9
3329,9
4737,9
12163,9
7398,9
10739,9
10509,9
6701,9
3488,9
1766,9
8316,9
6825,9
1898,9
6803,9
5998,9
13605,9
9247,9
2145,9
9947,9
9242,9
4046,9
9930,9
11005,9
4431,9
5226,9
6086,9
5364,9
4342,9
10432,9
3961,9
5100,9
2848,9
43,9
5771,9
8830,9
13160,9
6706,9
7552,9
465,9
231,9
9686,9
7844,9
4587,9
3067,9
6041,9
482,9
1817,9
6013,9
1157,9
11176,9
3447,9
1844,9
6390,9
688,9
10796,9
7288,9
2611,9
6938,9
4078,9
1448,9
2490,9
8228,9
3346,9
5124,9
1575,9
4310,9
2792,9
4061,9
6814,9
3039,9
5632,9
7950,9
10697,9
6831,9
6322,9
5724,9
319,9
7653,9
6893,9
6953,9
2532,9
1508,9
5132,9
7840,9
2811,9
186,9
2004,9
6023,9
5813,9
8336,9
10447,9
13627,9
11847,9
7700,9
7384,9
418,9
12113,9
4823,9
2526,9
9179,9
4261,9
8119,9
9919,9
4745,9
2944,9
7437,9
9856,9
10512,9
8253,9
10040,9
7266,9
10315,9
4321,9
4175,9
3844,9
2648,9
5692,9
207,9
8203,9
4299,9
1294,9
5109,9
8420,9
4387,9
6412,9
6521,9
8793,9
10087,9
10960,9
3993,9
7530,9
5119,9
8721,9
2036,9
11322,9
13669,9
11208,9
1045,9
1908,9
300,9
8115,9
9239,9
8209,9
2255,9
6007,9
9922,9
10173,9
2983,9
7510,9
9937,9
7489,9
7712,9
7029,9
11712,9
10515,9
8574,9
2768,9
5926,9
7955,9
8801,9
2636,9
305,9
5700,9
7772,9
4029,9
4303,9
4051,9
1363,9
11214,9
8521,9
1816,9
4755,9
11811,9
4895,9
4286,9
11194,9
195,9
9265,9
3850,9
11644,9
6729,9
8277,9
400,9
11326,9
828,9
11422,9
2619,9
696,9
6929,9
2668,9
3506,9
5283,9
12555,9
3805,9
11114,9
796,9
4318,9
395,9
10718,9
11886,9
1236,9
2502,9
9357,9
6136,9
3128,9
9810,9
3025,9
10573,9
4242,9
11794,9
6435,9
5637,9
4118,9
6205,9
3259,9
1500,9
7387,9
5768,9
9055,9
9969,9
8585,9
163,9
2539,9
1597,9
7176,9
2484,9
5645,9
8305,9
7335,9
501,9
7392,9
607,9
13620,9
111,9
9568,9
7900,9
10389,9
9188,9
803,9
10492,9
337,9
1367,9
13215,9
3626,9
5312,9
5494,9
354,9
4891,9
4555,9
1737,9
2887,9
9784,9
6718,9
8076,9
5436,9
2297,9
8273,9
6072,9
9303,9
2453,9
5732,9
1204,9
2106,9
222,9
4940,9
882,9
8465,9
4002,9
4734,9
13950,8
7375,8
2822,8
9405,8
8930,8
4560,8
7766,8
1879,8
3944,8
1411,8
10166,8
138,8
1190,8
9786,8
10785,8
2131,8
12570,8
8976,8
6283,8
8283,8
893,8
3581,8
3830,8
2787,8
5676,8
962,8
5999,8
6555,8
7072,8
8887,8
1686,8
10507,8
1855,8
977,8
12634,8
9621,8
2512,8
13244,8
11880,8
7008,8
3905,8
2908,8
3509,8
8402,8
1618,8
9324,8
9769,8
12089,8
10331,8
2953,8
6458,8
8682,8
13159,8
1422,8
2947,8
4807,8
13462,8
8695,8
5793,8
6776,8
3108,8
7198,8
8271,8
5982,8
5405,8
379,8
4326,8
440,8
9572,8
5691,8
5237,8
10294,8
7341,8
6017,8
10463,8
4487,8
9268,8
3382,8
6295,8
5501,8
8733,8
8765,8
384,8
1655,8
9212,8
12244,8
3745,8
11072,8
5589,8
9233,8
10181,8
5906,8
13623,8
6246,8
3648,8
142,8
2918,8
10358,8
13276,8
11207,8
8747,8
1164,8
10346,8
2316,8
3446,8
11020,8
11962,8
7484,8
7949,8
9494,8
4279,8
9855,8
1260,8
10747,8
1988,8
747,8
9509,8
1640,8
5782,8
5708,8
6370,8
8012,8
9278,8
9246,8
10991,8
4980,8
6877,8
9481,8
5412,8
6046,8
8303,8
12617,8
898,8
6236,8
5227,8
4142,8
1243,8
12916,8
2763,8
3502,8
5123,8
11930,8
12212,8
9735,8
7136,8
5921,8
3308,8
6904,8
4803,8
1650,8
1645,8
8256,8
7364,8
8705,8
6342,8
8546,8
8504,8
7761,8
10530,8
1904,8
2531,8
1228,8
10248,8
8178,8
1628,8
4539,8
3263,8
4439,8
3195,8
9287,8
7279,8
11844,8
8967,8
13803,8
8426,8
11798,8
1298,8
2667,8
4151,8
8225,8
6547,8
12286,8
9561,8
10053,8
10356,8
4224,8
2708,8
10382,8
1264,8
10719,8
8834,8
9360,8
8919,8
6968,8
11111,8
8374,8
9668,8
6434,8
7000,8
2466,8
12003,8
1132,8
4243,8
8907,8
7835,8
1545,8
7997,8
1922,8
13878,8
6455,8
2403,8
3638,8
1087,8
11285,8
7124,8
1247,8
4358,8
1319,8
4664,8
9941,8
1347,8
5480,8
284,8
3084,8
1115,8
2929,8
9529,8
6923,8
7728,8
8384,8
4952,8
9240,8
10702,8
13365,8
1362,8
8483,8
3557,8
4400,8
8161,8
6594,8
4432,8
5682,8
216,8
4205,8
4396,8
8284,8
13195,8
7792,8
10818,8
7273,8
1302,8
10746,8
4583,8
9336,8
5526,8
9330,8
10591,8
9088,8
1632,8
376,8
7369,8
4820,8
13295,8
2650,8
9548,8
8972,8
8929,8
7376,8
7537,8
2122,8
11215,8
6176,8
9860,8
7677,8
13414,8
10786,8
10972,8
5805,8
8511,8
9388,8
2335,8
4783,8
9781,8
4162,8
11036,8
2508,8
5059,8
1843,8
4718,8
4660,8
10670,8
11047,8
8001,8
7613,8
3739,8
6740,8
734,8
11876,8
13668,8
1119,8
8347,8
3676,8
2137,8
7194,8
9035,8
11885,8
6863,8
2242,8
988,8
2799,8
13565,8
2639,8
1433,8
11728,8
13833,8
243,8
1943,8
5665,8
11143,8
4707,8
9007,8
265,8
8094,8
6787,8
4211,8
7722,8
5970,8
4475,8
3510,8
5695,8
14060,8
10494,8
10243,8
9720,8
292,8
3011,8
13564,8
10943,8
380,8
10313,8
4893,8
12586,8
2473,8
8046,8
5751,8
13848,8
6015,8
661,8
10652,8
9968,8
7550,8
925,8
3531,8
5167,8
5545,8
11687,8
10165,8
3054,8
6741,8
8250,8
2496,8
6442,8
2000,8
8113,8
1274,8
2673,8
2264,8
12159,8
3261,8
957,8
4712,8
6343,8
11388,8
6820,8
7353,8
1580,8
302,8
28,8
9618,8
3742,8
8724,8
3239,8
12687,8
21,8
1619,8
6356,8
3814,8
5396,8
2414,8
11212,8
6509,8
33,8
11371,8
3514,8
3682,8
1238,8
1883,8
3271,8
7663,8
1938,8
3980,8
1602,8
5983,8
4849,8
2628,8
9512,8
1920,8
12910,8
5460,8
6292,8
522,8
5341,8
5038,8
4942,8
4740,8
2313,8
3727,8
1392,8
11101,8
974,8
224,8
5313,8
6795,8
1350,8
1936,8
10962,8
3782,8
5714,8
8314,8
6101,8
1270,8
9145,8
10887,8
6801,8
6940,8
9804,8
4668,8
2801,8
6335,8
4512,8
2895,8
4248,8
6375,8
7623,8
8339,8
6133,8
4544,8
11007,8
11221,8
980,8
403,8
4636,8
10644,8
9244,8
7838,8
4693,8
4845,8
188,8
9936,8
1540,8
9525,8
13872,8
2724,8
10434,8
7513,8
10430,8
11400,8
1755,8
9904,8
783,8
7222,8
2268,8
3440,8
3205,8
10676,8
10052,8
3018,8
11923,8
4898,8
4263,8
4291,8
6299,8
4333,8
7189,8
6175,8
4860,8
225,8
1659,8
12906,8
4582,8
339,8
9508,8
9397,8
8985,8
753,8
8251,8
11496,8
669,8
8743,8
8687,8
7998,8
8258,8
9957,8
2455,8
8594,8
11243,8
6164,8
3032,8
5932,8
1791,8
9288,8
3194,8
6501,8
11774,8
2551,8
3643,8
9392,8
4621,8
10353,8
706,8
6065,8
8599,8
6134,8
9359,8
1099,8
8658,8
11965,8
5374,8
3787,8
5639,8
9498,8
1668,8
9761,8
9739,8
4482,8
11888,8
4540,8
9053,8
5766,8
7789,8
2813,8
10533,8
569,8
3247,8
11833,8
8576,8
10629,8
9598,8
3333,8
8307,8
11610,8
13822,8
6152,8
8142,8
5026,8
4086,8
8980,8
11274,8
371,8
1393,8
12005,8
10143,8
134,8
10406,8
2634,8
2788,8
5310,8
5153,8
792,8
9684,8
938,8
13232,8
9094,8
11368,8
5402,8
8989,8
2043,8
508,8
6486,8
11524,8
9044,8
10689,8
6716,8
657,8
10069,8
11940,8
10819,8
3999,8
9750,8
12553,8
558,8
8004,8
5209,8
5930,8
8945,8
9793,8
6400,8
5126,8
6950,8
586,8
5872,8
9985,8
7527,8
4995,8
2909,8
906,8
4921,8
1278,8
1906,8
8215,8
2729,8
8333,8
2001,8
10592,8
10703,8
9726,8
4131,8
425,8
513,8
4685,8
2904,8
1698,8
12233,8
1219,8
9709,8
11737,8
8906,8
3985,8
10043,8
8591,8
745,8
9404,8
6454,8
5928,8
5882,8
5525,8
5979,8
296,8
9451,8
9650,8
4489,8
2894,8
1374,8
584,8
1154,8
7611,8
8597,8
9418,8
904,8
9798,8
5933,8
7968,8
7938,8
10194,8
11633,8
3768,8
1916,8
2859,8
2938,8
11105,8
4077,8
3255,8
9996,8
1620,8
12301,8
5121,8
11804,8
3283,8
6927,8
5627,8
2674,8
2514,8
10709,8
875,8
4709,8
12840,8
8993,8
6407,8
4975,8
4612,8
5752,8
13492,8
4769,8
9820,8
6774,8
259,8
9627,8
7038,8
8381,8
10044,8
8767,8
4485,8
9285,8
8107,8
9587,8
3118,8
5033,8
9638,8
2293,8
8286,8
8227,8
5595,8
5859,8
11466,8
8249,8
4099,8
4149,8
8877,8
5282,8
713,8
8624,8
1107,8
3594,8
11370,8
9776,8
2753,8
10493,8
7800,8
5314,8
5539,8
3579,8
8497,8
13638,8
2425,8
3416,8
4273,8
8524,8
7062,8
4245,8
9089,8
5578,8
7746,8
8376,8
540,8
5580,8
672,8
12032,8
4337,8
6572,8
8088,8
219,8
11508,8
12131,8
7077,8
11932,8
1574,8
2774,8
8074,8
1524,8
9840,8
8237,8
1048,8
6197,8
736,8
8120,8
5631,8
6321,8
8171,8
10564,8
8254,8
1722,8
8047,8
2943,8
2945,8
13851,8
434,8
8485,8
4667,8
8502,8
7632,8
6184,8
9491,8
11438,8
7053,8
1571,8
11586,8
1439,8
5267,8
10457,8
4694,8
387,8
5367,8
9042,8
12248,8
6004,8
6165,8
5657,8
12284,8
4462,8
8103,8
323,8
4818,8
8983,8
2267,8
13272,8
4264,8
621,8
11156,8
91,8
11964,8
11158,8
4332,8
9487,8
6747,8
2410,8
7654,8
6319,8
7575,8
769,8
2289,8
9511,8
11814,8
12587,8
2252,8
9074,8
2928,8
6568,8
12381,8
8281,8
1820,8
1688,8
2075,8
2418,8
6255,8
1396,8
2439,8
6811,8
9751,8
9478,8
8131,8
2171,8
2765,8
11262,8
1066,8
868,8
6270,8
7469,8
883,8
3806,8
11380,8
3159,8
7911,8
3953,8
2633,8
3310,8
299,8
3706,8
3142,8
9345,8
2967,8
2390,8
851,8
4282,8
8291,8
5495,8
8990,8
3908,8
11272,8
7884,8
4965,8
6083,8
11889,8
9111,8
3522,8
5548,8
13268,8
3444,8
5688,8
2239,8
2914,8
12326,8
1583,8
2952,8
10632,8
4458,8
11062,8
5025,8
2784,8
9563,8
2471,8
3161,8
8160,8
7562,8
5952,8
1134,8
13416,8
3146,8
8505,8
8323,8
2629,8
8836,8
9656,8
939,8
7420,8
3455,8
1145,8
4581,8
1958,8
9232,8
9507,8
9276,8
11872,8
6719,8
836,8
10604,8
3849,8
9317,8
6012,8
2942,8
3988,8
1845,8
8905,8
8593,8
1798,8
2298,8
6249,8
3640,8
7705,8
12947,8
10685,8
11909,8
5927,8
3507,8
5602,8
5250,8
4490,8
10112,8
11694,8
2977,8
2192,8
10856,8
8890,8
8218,8
1566,8
6902,8
9238,8
3659,8
10481,8
5484,8
10572,8
5980,8
10667,8
4469,8
4754,8
1267,8
6481,8
4630,8
7586,8
9715,8
4409,8
10218,8
12841,8
4561,8
2224,8
1813,8
3273,8
3791,8
177,8
6545,8
7693,8
182,8
6037,8
10162,8
7971,8
10585,8
3722,8
8873,8
7105,8
370,8
4222,8
3655,8
8216,8
9809,8
9358,8
7543,8
11674,8
7879,8
5030,8
10365,8
1830,8
4351,8
8206,8
3359,8
4875,8
5186,8
1220,8
5062,8
9445,8
2354,8
2675,8
6415,8
10097,8
3652,8
12439,8
703,8
5628,8
3829,8
2426,8
1536,8
6333,8
1702,8
4624,8
7342,8
10415,8
11054,8
9353,8
4488,8
6526,8
1353,8
12014,8
5504,8
7585,8
9326,8
4991,8
1506,8
6193,8
2579,8
8317,8
4143,8
72,8
9442,8
978,8
10841,8
7784,8
571,8
10320,8
9274,8
4838,8
13119,8
6511,8
3914,8
11879,8
6531,8
7720,8
11059,8
8140,8
6975,8
11369,8
7380,8
10714,8
2875,8
250,8
8973,8
6850,8
9279,8
10241,8
9395,8
10727,8
4424,8
1316,8
1649,8
1084,8
3757,8
7676,8
3401,8
8944,8
9527,8
10806,8
10595,8
9664,8
9760,8
7395,8
10508,8
4944,8
1913,8
2310,8
10008,8
8183,8
7765,8
12130,8
7271,8
2209,8
7889,8
4102,8
2187,8
10376,8
844,8
1866,8
8098,8
12355,8
2775,8
6711,8
4574,8
7131,8
2591,8
3911,8
2707,8
2594,8
11267,8
9014,8
6077,8
1341,8
9234,8
1674,8
3789,8
10605,8
1639,8
5272,8
4666,8
12574,8
4683,8
3383,8
1101,8
9482,8
7996,8
10352,8
12516,8
10325,8
4715,8
3748,8
7082,8
10610,8
632,8
11001,8
8722,8
6494,8
9824,8
4495,8
5243,8
1523,8
2130,8
12050,8
11187,8
2447,8
8749,8
8172,8
1491,8
2475,8
568,8
5164,8
6430,8
6854,8
7187,8
9701,8
246,8
12273,8
9908,8
6045,8
11305,8
9223,8
5699,8
9955,8
9421,8
2183,8
11946,8
2902,8
10167,8
5196,8
4869,8
11418,8
2623,8
4306,8
5194,8
536,8
8969,8
9427,8
800,8
5051,8
999,8
7542,8
9551,8
2517,8
4794,8
9166,8
5728,8
10701,8
315,8
1280,8
7126,8
1957,8
6201,8
8886,8
3511,8
3291,8
4356,8
3997,8
967,8
4254,8
3733,8
3892,8
7259,8
11871,8
13753,8
3464,8
9523,8
6237,8
7121,8
183,8
5371,8
13941,8
9051,8
10396,8
13862,8
7210,8
11807,8
11695,8
9596,8
11914,8
11563,8
3203,8
6782,8
6600,8
3015,8
3956,8
3328,8
4,8
801,8
10809,8
8653,8
4350,8
10340,8
1657,8
2334,8
2186,8
6114,8
807,8
10009,8
4427,8
4007,8
8241,8
4157,8
8921,8
8869,8
2572,8
6558,8
11522,8
13842,8
3479,8
2417,8
5339,8
6258,8
1710,8
13657,8
2913,8
11067,8
7280,8
3196,8
3030,8
5378,8
9795,8
11779,8
13194,8
13111,8
532,8
6040,8
11649,8
7291,8
8706,8
11784,8
9987,8
5440,8
886,8
9198,8
8692,8
728,8
5500,8
2731,8
10554,8
14018,8
2966,8
7987,8
7338,8
11953,8
427,8
9679,8
4382,8
1019,8
3772,8
8758,8
1976,8
12508,8
644,8
5975,8
7457,8
1357,8
13894,8
9314,8
10713,8
1923,8
4239,8
3392,8
10045,8
5774,8
12188,8
3886,8
7780,8
5821,8
6104,8
5468,8
7430,8
12948,8
2687,8
1431,8
4071,8
11910,8
6222,8
13802,8
442,8
6126,8
11021,8
11430,8
10060,8
5172,8
8786,8
2640,8
10482,8
3580,8
12908,8
3227,8
4702,8
9006,8
1962,8
7181,8
9399,8
935,8
923,8
7812,8
1681,8
2074,8
2690,8
659,8
5183,8
2998,8
2018,8
6984,8
5569,8
215,8
4742,8
560,8
8130,8
639,8
2170,8
2834,8
2191,8
10002,8
8232,8
708,8
3575,8
12047,8
2655,8
5385,7
8536,7
9131,7
4188,7
8618,7
2452,7
1718,7
7427,7
6979,7
12057,7
10373,7
2295,7
5857,7
10638,7
4824,7
7569,7
9648,7
6976,7
11186,7
1559,7
4022,7
12189,7
11922,7
1729,7
10520,7
3434,7
3167,7
8114,7
1237,7
3698,7
333,7
3863,7
9685,7
2499,7
2480,7
8843,7
941,7
11898,7
13405,7
6042,7
10976,7
12614,7
6954,7
4877,7
9342,7
5898,7
523,7
7886,7
4376,7
10299,7
10149,7
6177,7
5141,7
10198,7
8044,7
6918,7
7517,7
8434,7
10234,7
1882,7
6162,7
11107,7
8797,7
10927,7
3813,7
8082,7
6883,7
12040,7
10277,7
10780,7
3285,7
6199,7
8811,7
2590,7
6796,7
12539,7
13525,7
3098,7
9998,7
8315,7
2282,7
12911,7
9191,7
12221,7
6426,7
1142,7
5265,7
7516,7
10125,7
6031,7
4973,7
11881,7
9818,7
6732,7
11080,7
1486,7
1788,7
9933,7
12590,7
7961,7
7431,7
6939,7
8635,7
4575,7
7697,7
3135,7
4884,7
4870,7
12126,7
6127,7
7115,7
1999,7
11303,7
2448,7
2933,7
6655,7
8298,7
1233,7
1327,7
10940,7
5713,7
7147,7
2168,7
11239,7
10827,7
7188,7
3481,7
10594,7
945,7
8838,7
6336,7
8650,7
8881,7
6804,7
2042,7
10414,7
13174,7
10737,7
11756,7
1458,7
8752,7
9774,7
7400,7
7858,7
11228,7
4792,7
11645,7
2972,7
13874,7
13830,7
2491,7
42,7
1576,7
13251,7
13997,7
4679,7
9027,7
6009,7
9159,7
8239,7
7240,7
3730,7
13378,7
13571,7
9971,7
3898,7
3140,7
4030,7
7343,7
4760,7
9013,7
1518,7
9850,7
8224,7
2405,7
11250,7
4511,7
9960,7
12351,7
389,7
1409,7
10042,7
10619,7
10955,7
5429,7
3938,7
4348,7
12197,7
4743,7
4866,7
1792,7
3644,7
6538,7
10089,7
8875,7
3116,7
6095,7
9084,7
372,7
8806,7
9693,7
11299,7
11010,7
7349,7
3821,7
5064,7
6066,7
587,7
6506,7
4778,7
8214,7
3776,7
5150,7
12993,7
4349,7
12531,7
7867,7
5160,7
3845,7
2562,7
934,7
9805,7
9230,7
9938,7
1462,7
5836,7
11473,7
9877,7
9420,7
9629,7
2691,7
3840,7
1892,7
9612,7
8902,7
189,7
10850,7
20,7
11911,7
11100,7
2049,7
5127,7
13045,7
2552,7
10110,7
5802,7
7803,7
1890,7
6149,7
8571,7
11378,7
1398,7
10206,7
10967,7
2635,7
325,7
7047,7
5829,7
4141,7
2024,7
3835,7
10665,7
1773,7
9039,7
5076,7
1963,7
9497,7
3602,7
1778,7
3231,7
2533,7
7112,7
8870,7
7236,7
2829,7
2007,7
2178,7
6081,7
2237,7
5433,7
7107,7
9298,7
11314,7
10950,7
11778,7
2027,7
12069,7
3075,7
1811,7
4018,7
12051,7
4258,7
3724,7
11926,7
10626,7
2893,7
4297,7
321,7
2469,7
5333,7
10271,7
1418,7
2451,7
9557,7
3473,7
5680,7
7845,7
3438,7
6187,7
7926,7
12897,7
12105,7
4724,7
3621,7
3973,7
12436,7
12794,7
9457,7
11398,7
7015,7
5650,7
2540,7
2555,7
4115,7
4686,7
8479,7
2777,7
1051,7
5834,7
7707,7
4230,7
2281,7
11265,7
12430,7
12653,7
1215,7
634,7
11119,7
9255,7
7807,7
3685,7
6947,7
8141,7
2523,7
3036,7
7909,7
11723,7
1394,7
5321,7
10965,7
9914,7
4040,7
4536,7
11408,7
1345,7
8173,7
9347,7
4701,7
10574,7
4643,7
428,7
8892,7
6327,7
8939,7
7830,7
13808,7
6616,7
3870,7
8554,7
11853,7
3906,7
10256,7
8033,7
2718,7
2205,7
9501,7
13206,7
7882,7
7230,7
8742,7
13683,7
8123,7
13440,7
12935,7
12747,7
3899,7
5961,7
13671,7
4853,7
1206,7
7849,7
8999,7
3459,7
7179,7
4753,7
11253,7
270,7
3567,7
12275,7
10742,7
1691,7
4888,7
7745,7
9836,7
9004,7
1306,7
12200,7
6588,7
7937,7
9209,7
9009,7
6307,7
5540,7
12073,7
714,7
5334,7
9043,7
12169,7
2382,7
3550,7
11704,7
13644,7
6092,7
12100,7
1730,7
11698,7
9544,7
7730,7
2589,7
12542,7
11147,7
9296,7
3827,7
825,7
6000,7
9075,7
11037,7
6528,7
9949,7
1570,7
7229,7
11719,7
5266,7
11587,7
8856,7
5719,7
13472,7
12083,7
10612,7
4091,7
10409,7
9981,7
4785,7
3134,7
7692,7
6107,7
137,7
13498,7
6496,7
729,7
4661,7
2396,7
4021,7
11592,7
5924,7
5843,7
9264,7
916,7
9380,7
3166,7
3958,7
2445,7
6926,7
2464,7
7977,7
8255,7
13654,7
7325,7
252,7
5302,7
10939,7
8832,7
8672,7
6432,7
10502,7
7555,7
7576,7
8085,7
12340,7
9058,7
1968,7
8651,7
6445,7
4994,7
3137,7
